"anonid" "setname" "item" "color1" "color2" "color3" "timing1" "timing2" "timing3"
"10996" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "13" "#E12D1E" "#481AE5" "#4715EA" 2924 1515 3941
"10997" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "08" "#491FE0" "#1D57E2" "#DF4720" 6487 5418 2580
"10998" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "02" "#8F9768" "#CDB432" "#ADC639" 3477 3393 1534
"10999" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "03" "#A5A857" "#948C6B" "#9FA55A" 2792 2499 1714
"11000" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "11" "#8F13EC" "#361EE1" "#6619E6" 5486 2130 1946
"11001" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "05" "#6E8391" "#CE31AB" "#2FD064" 2045 2599 3871
"11002" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "15" "#708B8F" "#601EE1" "#DE2175" 6869 10335 3494
"11003" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "01" "#47B7B8" "#C6C639" "#3BC4BA" 3406 2745 3603
"11004" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "06" "#90926D" "#A5C03F" "#CAC335" 4442 3328 1727
"11005" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "04" "#6A8995" "#61949E" "#748B78" 1913 3597 1875
"11006" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "10" "#3711EE" "#4413EC" "#191FE6" 3781 2704 3941
"11007" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "16" "#31CE42" "#61909E" "#B7C837" 3316 1371 1382
"11008" "d7b844b6-3565-4cd0-bb01-3fb0b83fb33b" "set1" "07" "#A1C936" "#D0C12F" "#ACC03F" 3033 2014 2005
"11009" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "12" "#161609" "#4D4C47" "#777A72" 5267 3341 3410
"11010" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "09" "#213615" "#37ACF6" "#80BC83" 3434 2927 2962
"11011" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "14" "#171117" "#394844" "#29AF65" 2758 2351 4447
"11012" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "13" "#EB31CA" "#C49480" "#7833F0" 4704 4109 2856
"11013" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "08" "#03BC27" "#EC9961" "#73A49F" 4053 3070 2457
"11014" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "02" "#799E48" "#5170C3" "#B28896" 2949 3543 2440
"11015" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "03" "#36B6E8" "#6AD859" "#963C70" 3897 3288 3667
"11016" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "11" "#2B8D27" "#65727C" "#64990D" 3070 3838 2709
"11017" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "05" "#1DA9C2" "#27F073" "#56AED0" 3747 2580 3242
"11018" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "15" "#BA9D68" "#52C429" "#1E1A25" 2922 2901 2966
"11019" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "01" "#6AE642" "#1FF020" "#8F9057" 3455 4007 2758
"11020" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "06" "#7E7E95" "#C26FA5" "#EF9A4F" 3845 3555 2880
"11021" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "04" "#EE32DC" "#C81CD4" "#5A6173" 3396 3494 3765
"11022" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "10" "#AA8B68" "#426BAC" "#953103" 2596 2779 2861
"11023" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "16" "#697F47" "#AFC597" "#5E39DE" 2832 2734 4143
"11024" "d7caaaee-43f2-4015-8124-12f1421bdd3a" "set1" "07" "#929D90" "#82C468" "#BEAAC4" 2964 3367 3164
"11025" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "12" "#352E25" "#25171C" "#1A213A" 6494 7059 1817
"11026" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "09" "#184926" "#557674" "#8A315F" 3188 2780 2281
"11027" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "14" "#00250E" "#070836" "#100E2F" 5942 1768 1412
"11028" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "13" "#3E3008" "#2D0F26" "#09190B" 3532 2625 3300
"11029" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "08" "#466B15" "#786183" "#746D5E" 3847 2370 2042
"11030" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "02" "#1B0C19" "#7C1485" "#468562" 4457 3839 2107
"11031" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "03" "#02211C" "#862010" "#78423A" 2832 10969 1884
"11032" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "11" "#20443B" "#256553" "#3C5449" 3727 2381 3213
"11033" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "05" "#525245" "#564A68" "#51544E" 3209 5957 1835
"11034" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "15" "#000000" "#000000" "#151A07" 3362 2649 1677
"11035" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "01" "#593425" "#8B814D" "#B63113" 4279 2802 2265
"11036" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "06" "#188C81" "#800F8C" "#5D910D" 4738 8389 2118
"11037" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "04" "#10436F" "#575855" "#A5AC1C" 2582 2328 2372
"11038" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "10" "#2A3C35" "#1D4067" "#064A7F" 3047 2034 2323
"11039" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "16" "#5D4822" "#65362E" "#4B5077" 4859 2329 1982
"11040" "d7cafa44-89dd-48d1-be1e-3f003df1123c" "set1" "07" "#CE0A0E" "#65118F" "#5F6A28" 2980 2744 2292
"11041" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "12" "#3019E6" "#6DA55A" "#6D5BA4" 2671 1875 1262
"11042" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "09" "#8D926D" "#464BB9" "#708F7F" 3352 1524 1518
"11043" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "14" "#2025DF" "#5C44BB" "#4029D6" 2428 959 1023
"11044" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "13" "#649D62" "#9D57A8" "#2ED150" 1278 2178 1581
"11045" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "08" "#1A3BE5" "#A15E6C" "#689772" 1917 1319 511
"11046" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "02" "#C44E3B" "#619C9E" "#44BB66" 1283 930 736
"11047" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "03" "#679498" "#63899C" "#569CA9" 1879 1434 1564
"11048" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "11" "#56C33C" "#976889" "#9556A9" 1950 924 1263
"11049" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "05" "#946B92" "#A05F8C" "#639C90" 1581 1550 897
"11050" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "15" "#2621DE" "#2A1BE4" "#7339C6" 1419 1647 1073
"11051" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "01" "#68978E" "#5FA659" "#63999C" 3936 1204 1127
"11052" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "06" "#5DA272" "#919867" "#58A7A6" 1605 1373 780
"11053" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "04" "#A2885D" "#639C7D" "#5D99A2" 1061 1033 1354
"11054" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "10" "#9BA956" "#55AA98" "#8F45BA" 1804 1178 987
"11055" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "16" "#376CC8" "#77956A" "#5A9CA5" 1196 791 1077
"11056" "d80f595e-2820-43d4-bc78-f1587323c21f" "set1" "07" "#95826A" "#90A05F" "#678098" 792 1132 1010
"11057" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "12" NA NA NA 12045 173 395
"11058" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "09" "#4233CC" NA NA 5124 1698 3352
"11059" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "14" NA NA NA 3811 1326 1738
"11060" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "13" NA NA NA 1164 586 338
"11061" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "08" NA NA NA 610 1333 2052
"11062" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "02" NA NA NA 1239 1751 744
"11063" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "03" NA NA NA 436 1050 239
"11064" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "11" NA NA NA 259 2125 14
"11065" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "05" NA NA NA 348 197 126
"11066" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "15" NA NA NA 223 46 55
"11067" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "01" NA NA NA 643 1559 107
"11068" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "06" NA NA NA 229 490 683
"11069" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "04" NA NA NA 1023 74 5
"11070" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "10" NA NA NA 827 244 383
"11071" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "16" NA NA NA 446 108 1793
"11072" "d8843a1e-891b-4091-b2f3-5e65e4054a81" "set1" "07" NA NA NA 1647 3563 1985
"11073" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "12" "#2212ED" "#2F15EA" "#0C0DF3" 2095 1095 436
"11074" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "09" "#2023DF" "#122CED" "#3F15EA" 5029 439 454
"11075" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "14" "#1718E8" "#1E18E7" "#1238ED" 1124 431 293
"11076" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "13" "#1B31E4" "#1518EA" "#2312ED" 4356 657 1056
"11077" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "08" "#3145CE" "#1C1EE3" "#1C22E3" 1366 609 462
"11078" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "02" "#858679" "#C6D728" "#C3CD32" 40947 916 1211
"11079" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "03" "#D4DA25" "#DDE01F" "#57DB24" 2531 371 1051
"11080" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "11" "#2018E7" "#300FF0" "#1114EE" 2286 803 725
"11081" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "05" "#64E41B" "#4EE11E" "#7FD12E" 1841 1439 766
"11082" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "15" "#1712ED" "#101AEF" "#260DF2" 809 1025 324
"11083" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "01" "#1BE43C" "#E4E41B" "#C0D22D" 4291 495 704
"11084" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "06" "#DFDC20" "#57D22D" "#26D946" 682 2864 1561
"11085" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "04" "#33E916" "#46D926" "#37DD22" 3816 844 600
"11086" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "10" "#1C26E3" "#1014EF" "#1413EC" 2263 525 637
"11087" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "16" "#D1BA2E" "#D9DB24" "#C2CD32" 1342 333 797
"11088" "d8da6a78-b6f9-4282-8834-e209346153a9" "set1" "07" "#3F2BD4" "#1C24E3" "#3750C8" 965 661 3330
"11089" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "12" "#854705" "#788785" "#68A45B" 13057 1517 1021
"11090" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "09" "#A33C04" "#BE419F" "#C96936" 8763 1455 1383
"11091" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "14" "#5AA587" "#7C7F83" "#4BB47A" 5334 1212 1885
"11092" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "13" "#8C7773" "#C3633C" "#6F7A90" 2774 1513 1438
"11093" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "08" "#1013EF" "#B3BB44" "#27C6D8" 1934 1253 1408
"11094" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "02" "#4DB0B2" "#0CF3CE" "#BBC53A" 2766 1011 1135
"11095" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "03" "#BA455E" "#2FC2D0" "#22DDBB" 2501 1296 1171
"11096" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "11" "#E07A1F" "#BC435A" "#CE5D31" 3016 1686 4782
"11097" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "05" "#1AE5D3" "#ADCA35" "#18E782" 2050 2099 1771
"11098" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "15" "#798B74" "#8F8C70" "#847B83" 2424 1963 1471
"11099" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "01" "#78F30C" "#E3D61C" "#E7E018" 1496 3062 1653
"11100" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "06" "#66CA35" "#C43B8E" "#1E8DE1" 2143 1168 2219
"11101" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "04" "#14EB70" "#24DBC4" "#23CEDC" 1351 2214 1059
"11102" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "10" "#BB6844" "#4B92B4" "#6049B6" 2849 1521 1359
"11103" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "16" "#7E817F" "#A0AD52" "#5782A8" 1979 1953 3220
"11104" "d8e551ed-fc45-4058-adf5-1c8f2c3a6720" "set1" "07" "#5355AC" "#2ED1A2" "#40C43B" 2009 2133 3671
"11105" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "12" "#6028D7" "#522ED1" "#2813EC" 4512 2183 1612
"11106" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "09" "#CB34A5" "#0FA1F0" "#8610EF" 5658 5534 3716
"11107" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "14" "#6F36C9" "#251AE5" "#9010EF" 5032 2440 2518
"11108" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "13" "#2D3AD2" "#580BF4" "#812CD3" 3067 3034 2842
"11109" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "08" "#1BBEE4" "#EB3F14" "#F4330B" 4451 4327 5628
"11110" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "02" "#B5D827" "#E7E618" "#E0E01F" 2874 2660 3004
"11111" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "03" "#7B36C9" "#17C6E8" "#F32D0C" 2968 2830 8167
"11112" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "11" "#771BE4" "#7215EA" "#AD1BE4" 5510 6658 6371
"11113" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "05" "#A423DC" "#1C8DE3" "#1646E9" 3471 2761 2373
"11114" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "15" "#2613EC" "#2926D9" "#070FF8" 5191 2603 3559
"11115" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "01" "#B6EC13" "#D0E619" "#CBCD32" 3425 3402 8206
"11116" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "06" "#13ABEC" "#19E6E3" "#475CB8" 2868 3328 2888
"11117" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "04" "#149BEB" "#298DD6" "#10EFDF" 3102 2534 3565
"11118" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "10" "#4118E7" "#6C26D9" "#0D52F2" 3543 2708 5664
"11119" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "16" "#DBDC23" "#C3D926" "#CFDE21" 4306 9661 6027
"11120" "d8fc101c-e97f-42cb-b2e6-f2eebd56e686" "set1" "07" "#20DFC1" "#EA1520" "#23DCC4" 2976 9932 3829
"11121" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "12" "#90826F" "#9243BC" "#A16A5E" 5919 780 289
"11122" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "09" "#9B9F60" "#BD9242" "#A05F73" 1371 2256 402
"11123" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "14" "#776E91" "#6E8B91" "#6B9480" 1098 524 397
"11124" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "13" "#BCAD43" "#9532CD" "#9F7160" 978 887 356
"11125" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "08" "#808E71" "#B24D72" "#8A7775" 974 286 350
"11126" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "02" "#DD225C" "#70888F" "#8F55AA" 1085 756 317
"11127" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "03" "#64A758" "#986771" "#5AA562" 887 346 460
"11128" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "11" "#EB4B14" "#6E9171" "#8A7576" 845 322 362
"11129" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "05" "#A15E7E" "#CA9F35" "#979E61" 656 647 665
"11130" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "15" "#9D7062" "#27D8A4" "#926D70" 439 653 61
"11131" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "01" "#93876C" "#7B847F" "#778A75" 1673 819 594
"11132" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "06" "#B847A4" "#507FAF" "#988867" 1349 922 343
"11133" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "04" "#5CA36C" "#BF406A" "#60869F" 1106 478 345
"11134" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "10" "#6C8A93" "#5CA380" "#718E7B" 1129 440 220
"11135" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "16" "#A85857" "#8F6D92" "#867A79" 151 516 610
"11136" "d90e354e-b551-4410-b295-b73f5b0b0866" "set1" "07" "#718C8E" "#897677" "#718E8A" 664 392 381
"11137" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "12" "#151EEA" "#D0DA25" "#2744D8" 5182 1048 1002
"11138" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "09" "#2DD231" "#3B36C9" "#2629D9" 3382 1585 1548
"11139" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "14" "#DD223C" "#2D59D2" "#522CD3" 1231 1384 1129
"11140" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "13" "#2E29D6" "#422AD5" "#1D32E2" 1115 1044 816
"11141" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "08" "#22DD2C" "#4F1FE0" "#41BE4D" 2121 2595 1763
"11142" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "02" "#B4D827" "#DAC025" "#D1C52E" 2558 2611 1217
"11143" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "03" "#D9AB26" "#CDDD22" "#E8AC17" 2088 772 2500
"11144" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "11" "#322BD4" "#471DE2" "#242BDB" 3969 1259 871
"11145" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "05" "#5DC738" "#5FE01F" "#47DE21" 3082 1158 653
"11146" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "15" "#2141DE" "#3CDC23" "#B82CD3" 1352 888 1236
"11147" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "01" "#DCE51A" "#E8D317" "#D6CB29" 2503 3712 1161
"11148" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "06" "#1FE022" "#D62975" "#17E85D" 2112 1201 2217
"11149" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "04" "#EC133E" "#2BD457" "#3BDE21" 974 1719 5849
"11150" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "10" "#EA9015" "#5B37C8" "#47D728" 973 1303 2713
"11151" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "16" "#DD22C6" "#C02ED1" "#D52ACC" 3499 1450 1355
"11152" "d93cac57-46a0-4bfb-a66a-665e7f6fa0e8" "set1" "07" "#3FE619" "#4BCD32" "#4ADC23" 3688 2995 814
"11153" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "12" NA NA NA 36267 1278 1319
"11154" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "09" "#3235CC" NA NA 16042 1276 1856
"11155" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "14" NA NA NA 47375 1613 1066
"11156" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "13" NA NA NA 10419 1249 7383
"11157" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "08" "#28D75F" NA NA 6474 5329 1239
"11158" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "02" "#DC234A" "#C93658" NA 15278 9799 1188
"11159" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "03" "#D2D42B" "#E1E43F" "#D5DF20" 9016 16626 4523
"11160" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "11" NA NA NA 1353 2411 1014
"11161" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "05" NA NA NA 6651 4603 4547
"11162" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "15" NA NA NA 1996 970 1091
"11163" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "01" "#D02F51" "#D92642" "#D82752" 6955 3878 1534
"11164" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "06" "#C0D0B9" "#D2D2C3" NA 11551 5499 858
"11165" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "04" NA "#D7D926" "#E5E41A" 10789 4216 2973
"11166" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "10" NA NA NA 1737 1562 1031
"11167" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "16" "#15EC13" "#36F609" "#21F609" 7112 2010 2846
"11168" "d9424b5b-2f53-4f28-be67-89489df97d72" "set1" "07" NA NA NA 2193 4313 1775
"11169" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "12" "#373438" "#434A5E" "#22AE73" 5278 1784 5995
"11170" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "09" "#0D9059" "#15BB0C" "#1359A5" 2213 2749 1665
"11171" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "14" "#12344A" "#615320" "#184A3E" 1684 1868 1711
"11172" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "13" "#415906" "#3E2A48" "#567603" 2206 2282 3315
"11173" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "08" "#A8900F" "#B29CD4" "#AEDFB9" 3706 2083 2854
"11174" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "02" "#E17CB7" "#F5F368" "#758DDB" 1602 1457 2528
"11175" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "03" "#B9A1CA" "#2EA9F1" "#C9B7CD" 2093 3785 5936
"11176" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "11" "#2D2666" "#4F308B" "#46B062" 2230 6704 1922
"11177" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "05" "#4B8A9D" "#2BDE17" "#CD10EB" 3046 1984 2495
"11178" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "15" "#191919" "#3A1048" "#2E182C" 3684 2415 2014
"11179" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "01" "#75DDE8" "#BFC1D8" "#A988A5" 1518 2119 2356
"11180" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "06" "#671308" "#6BB149" "#7E19DB" 2153 2236 2740
"11181" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "04" "#889661" "#32C357" "#9EA1AB" 2455 3729 3027
"11182" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "10" "#581736" "#553E63" "#B53FC4" 3214 1689 2673
"11183" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "16" "#F767D5" "#A7AFC4" "#DE9CA4" 1788 2315 3103
"11184" "d951813f-4945-4a9f-aa8f-73ece38096d1" "set1" "07" "#0C7F98" "#A05B83" "#41A3BB" 2208 2562 2285
"11185" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "12" "#C76B38" "#2698D9" "#1B68E4" 13496 7393 3223
"11186" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "09" "#34D629" "#198DE6" "#10E3EF" 7917 1296 1074
"11187" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "14" "#1789E8" "#16A5E9" "#1488EB" 4968 2491 3915
"11188" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "13" "#20B6DF" "#1E9AE1" "#2AA8D5" 7145 2838 2068
"11189" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "08" "#BE7041" "#DC3023" "#EE3D11" 5363 3076 2132
"11190" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "02" "#DBE619" "#E8E916" "#DFE916" 2338 1785 1870
"11191" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "03" "#7B6897" "#287CD7" "#9C6398" 4100 1978 3776
"11192" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "11" "#2478DB" "#1DA9E2" "#12BBED" 6902 1357 1988
"11193" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "05" "#1AE51B" "#2BDF20" "#0FF065" 2690 3453 5539
"11194" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "15" "#119CEE" "#1DA9E2" "#17BEE8" 5363 2745 1586
"11195" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "01" "#D5DA25" "#E5EB14" "#EAD115" 3238 1572 1502
"11196" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "06" "#A6599E" "#936C8F" "#46BD42" 4499 3544 4450
"11197" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "04" "#A25D97" "#54D12E" "#9B44BB" 3430 2313 2555
"11198" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "10" "#14D1EB" "#1777E8" "#2AD0D5" 2329 1519 1568
"11199" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "16" "#D6E916" "#ECDE13" "#EDCF12" 1344 2117 1364
"11200" "d97c11f3-1b61-4ef0-a835-81f1451fc435" "set1" "07" "#C93652" "#EA1542" "#F00F28" 1294 2094 1192
